Caldwell_Messier,WISE Objects,L,B,Longitude,Latitude,size in degrees,HST image,Orientation
,Seagull Nebula IC2177,223.708716,-1.902977,136.291284,-1.902977,,,,,
,Small Magellanic Cloud,302.808383,-44.327687,57.191617,-44.327687,,,,,
,SN1987A,279.703421,-31.937066,80.296579,-31.937066,,,,,
,Spiral Galaxy NGC 2841,166.942021,44.151268,-166.942021,44.151268,,http://hubblesite.org/newscenter/archive/releases/galaxy/spiral/2011/06/image/a/,,,
,Tadpole Galaxy UGC10214,85.760428,45.159466,-85.760428,45.159466,,http://hubblesite.org/newscenter/archive/releases/2002/11/image/a/,,,
,Tadpole Nebula IC410,173.439191,-1.765913,-173.439191,-1.765913,Asteroids crossing,,,,
,Thor's Helmet: NGC2359,227.763342,-0.131389,132.236658,-0.131389,,,,,
,UDF,223.570315,-54.392458,136.429685,-54.392458,,http://hubblesite.org/newscenter/archive/releases/2004/07/image/c/,,,
,UGC09485,357.840861,55.253628,2.159139,55.253628,,cn,,,
,UGC 8335,118.044135,54.772512,-118.044135,54.772512,,http://hubblesite.org/newscenter/archive/releases/galaxy/interacting/2008/16/image/ah/,,,
,UGC 9618,34.972592,61.713627,-34.972592,61.713627,,http://hubblesite.org/newscenter/archive/releases/galaxy/interacting/2008/16/image/ab/,,,
,Westerlund 2,284.26687,-0.337941,75.73313,-0.337941,,http://hubblesite.org/newscenter/archive/releases/2015/12/,,,
,Wise First Light:Carina,260.112369,-22.22348,99.887631,-22.22348,,,,,
,Witch Head IC2118,207.39721,-27.891854,152.60279,-27.891854,,,,,
,XDF,223.540592,-54.395437,136.459408,-54.395437,,http://hubblesite.org/newscenter/archive/releases/2012/37/image/a/,,,
,Zeta Ophiuchi star,6.281227,23.587738,-6.281227,23.587738,,http://hubblesite.org/newscenter/archive/releases/2000/35/fastfacts/,,,
